391.0,
396.0,
402.0,
414.0,
424.0,
434.0,
445.0,
447.0,
452.0,
450.0,
451.0,
536.0,
498.0,
476.0,
461.0,
451.0,
449.0,
447.0,
448.0,
448.0,
448.0,
443.0,
442.0,
443.0,
443.0,
442.0,
443.0,
442.0,
441.0,
442.0,
444.0,
487.0,
478.0,
466.0,
455.0,
449.0,
449.0,
449.0,
450.0,
448.0,
449.0,
446.0,
444.0,
439.0,
442.0,
443.0,
443.0,
445.0,
448.0,
446.0,
449.0,
449.0,
450.0,
449.0,
447.0,
443.0,
442.0,
442.0,
442.0,
442.0,
445.0,
444.0,
446.0,
445.0,
445.0,
446.0,
442.0,
439.0,
441.0,
444.0,
439.0,
441.0,
433.0,
433.0,
490.0,
456.0,
451.0,
439.0,
435.0,
436.0,
436.0,
436.0,
437.0,
436.0,
439.0,
443.0,
442.0,
443.0,
444.0,
435.0,
437.0,
438.0,
435.0,
438.0,
439.0,
442.0,
444.0,
447.0,
444.0,
439.0,
439.0,
441.0,
440.0,
437.0,
430.0,
430.0,
420.0,
418.0,
419.0,
423.0,
422.0,
420.0,
427.0,
430.0,
434.0,
437.0,
450.0,
452.0,
451.0,
448.0,
451.0,
445.0,
441.0,
442.0,
440.0,
426.0,
416.0,
418.0,
421.0,
422.0,
422.0,
430.0,
430.0,
437.0,
432.0,
436.0,
437.0,
444.0,
440.0,
436.0,
431.0,
425.0,
427.0,
418.0,
419.0,
422.0,
427.0,
433.0,
434.0,
443.0,
444.0,
444.0,
438.0,
438.0,
440.0,
440.0,
440.0,
437.0,
430.0,
429.0,
434.0,
439.0,
427.0,
425.0,
428.0,
428.0,
417.0,
416.0,
414.0,
419.0,
422.0,
430.0,
430.0,
432.0,
434.0,
433.0,
436.0,
437.0,
437.0,
438.0,
434.0,
430.0,
426.0,
427.0,
424.0,
431.0,
431.0,
434.0,
435.0,
439.0,
439.0,
440.0,
436.0,
428.0,
426.0,
426.0,
431.0,
435.0,
437.0,
430.0,
433.0,
426.0,
425.0,
425.0,
417.0,
420.0,
422.0,
467.0,
467.0,
453.0,
436.0,
438.0,
438.0,
428.0,
430.0,
437.0,
437.0,
444.0,
435.0,
433.0,
428.0,
429.0,
430.0,
430.0,
433.0,
428.0,
425.0,
424.0,
415.0,
405.0,
409.0,
411.0,
413.0,
419.0,
422.0,
422.0,
428.0,
431.0,
