536.0,
545.0,
546.0,
539.0,
519.0,
507.0,
504.0,
507.0,
512.0,
500.0,
491.0,
487.0,
489.0,
486.0,
495.0,
495.0,
488.0,
482.0,
491.0,
496.0,
493.0,
480.0,
479.0,
486.0,
486.0,
484.0,
491.0,
490.0,
485.0,
484.0,
488.0,
483.0,
481.0,
482.0,
490.0,
485.0,
481.0,
485.0,
485.0,
479.0,
483.0,
483.0,
478.0,
482.0,
488.0,
482.0,
488.0,
493.0,
486.0,
478.0,
483.0,
476.0,
479.0,
481.0,
483.0,
481.0,
480.0,
477.0,
476.0,
485.0,
480.0,
476.0,
484.0,
478.0,
476.0,
481.0,
478.0,
479.0,
483.0,
482.0,
484.0,
488.0,
486.0,
481.0,
483.0,
482.0,
479.0,
484.0,
483.0,
479.0,
485.0,
490.0,
483.0,
488.0,
491.0,
490.0,
478.0,
481.0,
486.0,
486.0,
486.0,
486.0,
489.0,
478.0,
484.0,
487.0,
478.0,
475.0,
477.0,
479.0,
479.0,
486.0,
487.0,
478.0,
477.0,
477.0,
478.0,
476.0,
470.0,
476.0,
476.0,
472.0,
471.0,
470.0,
473.0,
472.0,
474.0,
471.0,
471.0,
469.0,
470.0,
473.0,
467.0,
462.0,
462.0,
463.0,
460.0,
468.0,
469.0,
469.0,
468.0,
468.0,
468.0,
471.0,
472.0,
469.0,
470.0,
470.0,
477.0,
471.0,
471.0,
473.0,
472.0,
468.0,
467.0,
469.0,
470.0,
478.0,
479.0,
474.0,
480.0,
479.0,
481.0,
477.0,
478.0,
478.0,
477.0,
476.0,
474.0,
465.0,
537.0,
551.0,
510.0,
491.0,
482.0,
477.0,
474.0,
467.0,
464.0,
468.0,
469.0,
471.0,
473.0,
466.0,
471.0,
466.0,
468.0,
477.0,
472.0,
467.0,
468.0,
467.0,
470.0,
466.0,
467.0,
469.0,
473.0,
469.0,
474.0,
472.0,
480.0,
473.0,
476.0,
476.0,
471.0,
466.0,
470.0,
473.0,
470.0,
478.0,
475.0,
482.0,
472.0,
474.0,
470.0,
464.0,
470.0,
466.0,
466.0,
473.0,
482.0,
471.0,
476.0,
476.0,
480.0,
476.0,
478.0,
478.0,
478.0,
482.0,
480.0,
477.0,
473.0,
470.0,
478.0,
475.0,
479.0,
473.0,
477.0,
473.0,
473.0,
471.0,
471.0,
473.0,
474.0,
473.0,
469.0,
475.0,
472.0,
475.0,
477.0,
478.0,
473.0,
474.0,
464.0,
464.0,
462.0,
462.0,
461.0,
551.0,
551.0,
521.0,
499.0,
482.0,
481.0,
477.0,
