523.0,
525.0,
534.0,
527.0,
506.0,
485.0,
472.0,
461.0,
451.0,
446.0,
446.0,
447.0,
445.0,
447.0,
453.0,
453.0,
453.0,
454.0,
454.0,
461.0,
462.0,
461.0,
459.0,
460.0,
463.0,
462.0,
459.0,
465.0,
462.0,
461.0,
458.0,
454.0,
453.0,
455.0,
455.0,
457.0,
459.0,
452.0,
453.0,
452.0,
453.0,
448.0,
450.0,
454.0,
452.0,
454.0,
456.0,
457.0,
455.0,
453.0,
453.0,
456.0,
452.0,
458.0,
459.0,
459.0,
459.0,
456.0,
458.0,
463.0,
460.0,
456.0,
457.0,
460.0,
460.0,
459.0,
454.0,
454.0,
453.0,
453.0,
450.0,
447.0,
451.0,
453.0,
454.0,
457.0,
457.0,
457.0,
458.0,
456.0,
454.0,
456.0,
454.0,
452.0,
458.0,
461.0,
460.0,
460.0,
455.0,
458.0,
459.0,
458.0,
461.0,
458.0,
460.0,
461.0,
456.0,
459.0,
457.0,
457.0,
453.0,
459.0,
459.0,
454.0,
449.0,
446.0,
433.0,
433.0,
433.0,
432.0,
430.0,
422.0,
424.0,
429.0,
429.0,
428.0,
436.0,
438.0,
449.0,
449.0,
449.0,
450.0,
435.0,
432.0,
432.0,
432.0,
429.0,
427.0,
427.0,
429.0,
431.0,
434.0,
440.0,
436.0,
440.0,
447.0,
450.0,
450.0,
439.0,
442.0,
440.0,
435.0,
422.0,
426.0,
425.0,
431.0,
432.0,
444.0,
449.0,
449.0,
446.0,
454.0,
454.0,
457.0,
457.0,
449.0,
438.0,
437.0,
439.0,
439.0,
436.0,
432.0,
431.0,
436.0,
436.0,
435.0,
434.0,
429.0,
435.0,
434.0,
429.0,
436.0,
432.0,
434.0,
435.0,
438.0,
441.0,
440.0,
435.0,
444.0,
438.0,
438.0,
436.0,
433.0,
436.0,
432.0,
442.0,
447.0,
448.0,
448.0,
452.0,
452.0,
445.0,
439.0,
439.0,
438.0,
431.0,
437.0,
438.0,
442.0,
451.0,
450.0,
444.0,
442.0,
441.0,
438.0,
438.0,
429.0,
439.0,
445.0,
444.0,
447.0,
459.0,
459.0,
458.0,
451.0,
453.0,
452.0,
448.0,
549.0,
473.0,
460.0,
441.0,
441.0,
444.0,
444.0,
442.0,
434.0,
434.0,
432.0,
431.0,
430.0,
431.0,
431.0,
431.0,
440.0,
448.0,
448.0,
449.0,
455.0,
453.0,
449.0,
429.0,
426.0,
433.0,
433.0,
433.0,
431.0,
431.0,
438.0,
440.0,
442.0,
438.0,
438.0,
437.0,
434.0,
442.0,
452.0,
449.0,
454.0,
451.0,
445.0,
441.0,
