519.0,
523.0,
524.0,
518.0,
501.0,
491.0,
490.0,
476.0,
465.0,
452.0,
444.0,
439.0,
432.0,
428.0,
422.0,
424.0,
417.0,
419.0,
421.0,
423.0,
420.0,
418.0,
416.0,
421.0,
420.0,
421.0,
421.0,
424.0,
425.0,
421.0,
416.0,
422.0,
418.0,
413.0,
417.0,
413.0,
412.0,
413.0,
415.0,
417.0,
424.0,
426.0,
426.0,
423.0,
419.0,
421.0,
422.0,
426.0,
422.0,
419.0,
420.0,
421.0,
416.0,
407.0,
411.0,
412.0,
418.0,
415.0,
418.0,
420.0,
414.0,
413.0,
416.0,
421.0,
419.0,
421.0,
424.0,
421.0,
421.0,
425.0,
423.0,
419.0,
420.0,
418.0,
416.0,
418.0,
416.0,
413.0,
415.0,
414.0,
417.0,
417.0,
421.0,
424.0,
421.0,
420.0,
417.0,
416.0,
421.0,
419.0,
418.0,
422.0,
421.0,
417.0,
413.0,
410.0,
414.0,
413.0,
408.0,
412.0,
415.0,
409.0,
410.0,
408.0,
406.0,
404.0,
399.0,
397.0,
397.0,
397.0,
393.0,
388.0,
382.0,
387.0,
385.0,
390.0,
395.0,
404.0,
411.0,
406.0,
407.0,
405.0,
401.0,
395.0,
395.0,
396.0,
396.0,
394.0,
388.0,
392.0,
400.0,
400.0,
388.0,
392.0,
389.0,
400.0,
406.0,
405.0,
394.0,
394.0,
390.0,
396.0,
388.0,
389.0,
388.0,
391.0,
399.0,
401.0,
405.0,
408.0,
412.0,
417.0,
418.0,
417.0,
411.0,
404.0,
397.0,
397.0,
397.0,
398.0,
397.0,
399.0,
396.0,
396.0,
397.0,
397.0,
398.0,
391.0,
393.0,
390.0,
399.0,
397.0,
400.0,
402.0,
401.0,
400.0,
398.0,
405.0,
408.0,
405.0,
406.0,
400.0,
398.0,
395.0,
397.0,
398.0,
403.0,
399.0,
400.0,
412.0,
405.0,
412.0,
410.0,
406.0,
396.0,
402.0,
404.0,
397.0,
397.0,
404.0,
395.0,
396.0,
393.0,
395.0,
392.0,
395.0,
392.0,
395.0,
400.0,
407.0,
404.0,
407.0,
406.0,
401.0,
410.0,
411.0,
416.0,
408.0,
407.0,
405.0,
403.0,
396.0,
403.0,
403.0,
397.0,
392.0,
396.0,
385.0,
389.0,
389.0,
389.0,
380.0,
384.0,
384.0,
391.0,
396.0,
402.0,
402.0,
407.0,
405.0,
407.0,
397.0,
397.0,
403.0,
395.0,
387.0,
385.0,
389.0,
396.0,
395.0,
394.0,
396.0,
398.0,
393.0,
391.0,
393.0,
394.0,
404.0,
403.0,
397.0,
396.0,
396.0,
397.0,
397.0,
403.0,
406.0,
406.0,
406.0,
397.0,
397.0,
393.0,
394.0,
401.0,
401.0,
401.0,
409.0,
411.0,
409.0,
409.0,
410.0,
405.0,
395.0,
398.0,
402.0,
403.0,
397.0,
403.0,
406.0,
406.0,
405.0,
393.0,
404.0,
414.0,
414.0,
409.0,
411.0,
411.0,
409.0,
413.0,
408.0,
399.0,
396.0,
403.0,
400.0,
398.0,
409.0,
409.0,
403.0,
400.0,
393.0,
395.0,
394.0,
391.0,
388.0,
391.0,
390.0,
389.0,
403.0,
397.0,
401.0,
391.0,
396.0,
402.0,
402.0,
397.0,
393.0,
389.0,
386.0,
388.0,
393.0,
397.0,
394.0,
392.0,
392.0,
395.0,
395.0,
392.0,
395.0,
401.0,
399.0,
409.0,
411.0,
398.0,
398.0,
400.0,
398.0,
400.0,
412.0,
412.0,
410.0,
405.0,
407.0,
396.0,
397.0,
395.0,
398.0,
402.0,
401.0,
400.0,
404.0,
402.0,
397.0,
396.0,
393.0,
398.0,
393.0,
396.0,
400.0,
402.0,
393.0,
392.0,
395.0,
396.0,
390.0,
389.0,
394.0,
398.0,
400.0,
397.0,
399.0,
398.0,
400.0,
401.0,
407.0,
414.0,
405.0,
409.0,
403.0,
401.0,
408.0,
407.0,
413.0,
414.0,
412.0,
417.0,
417.0,
414.0,
409.0,
409.0,
409.0,
397.0,
397.0,
395.0,
386.0,
388.0,
394.0,
392.0,
380.0,
384.0,
384.0,
390.0,
389.0,
390.0,
392.0,
392.0,
392.0,
393.0,
392.0,
388.0,
391.0,
389.0,
384.0,
382.0,
375.0,
382.0,
380.0,
387.0,
395.0,
395.0,
398.0,
399.0,
406.0,
404.0,
406.0,
400.0,
391.0,
391.0,
391.0,
388.0,
391.0,
389.0,
389.0,
390.0,
390.0,
390.0,
394.0,
389.0,
396.0,
396.0,
397.0,
398.0,
402.0,
393.0,
391.0,
387.0,
388.0,
391.0,
397.0,
405.0,
412.0,
408.0,
412.0,
408.0,
416.0,
415.0,
415.0,
404.0,
399.0,
399.0,
391.0,
394.0,
396.0,
401.0,
401.0,
402.0,
394.0,
392.0,
394.0,
393.0,
391.0,
394.0,
393.0,
397.0,
392.0,
392.0,
388.0,
397.0,
395.0,
399.0,
401.0,
402.0,
398.0,
405.0,
400.0,
395.0,
392.0,
401.0,
404.0,
404.0,
407.0,
405.0,
406.0,
408.0,
403.0,
401.0,
403.0,
408.0,
406.0,
400.0,
398.0,
397.0,
399.0,
436.0,
413.0,
404.0,
399.0,
398.0,
397.0,
392.0,
398.0,
392.0,
396.0,
399.0,
406.0,
403.0,
403.0,
408.0,
412.0,
404.0,
410.0,
408.0,
408.0,
401.0,
403.0,
396.0,
397.0,
400.0,
387.0,
392.0,
392.0,
392.0,
392.0,
387.0,
374.0,
371.0,
377.0,
386.0,
392.0,
399.0,
399.0,
405.0,
408.0,
402.0,
401.0,
401.0,
394.0,
386.0,
385.0,
388.0,
388.0,
391.0,
392.0,
393.0,
394.0,
389.0,
389.0,
385.0,
396.0,
397.0,
398.0,
395.0,
392.0,
389.0,
392.0,
392.0,
396.0,
400.0,
401.0,
401.0,
405.0,
397.0,
