index,timestamp,node 100 chan 0,node 100 chan 1,node 100 chan 10,node 100 chan 2,node 100 chan 3,node 100 chan 4,node 100 chan 5,node 100 chan 6,node 100 chan 7,node 100 chan 8,node 100 chan 9,node 200 chan 0,node 300 chan 0,node 300 chan 1,node 300 chan 2,node 300 chan 3,node 300 chan 4,node 300 chan 5,node 400 chan 0
17,2020-06-10 11:04:22.216,70.0,65.0,117.0,0.0,0.0,0.0,85.0,0.0,31.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
18,2020-06-10 11:04:22.231,58.0,57.0,111.0,0.0,0.0,0.0,91.0,0.0,25.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
19,2020-06-10 11:04:22.443,40.0,39.0,110.0,0.0,0.0,0.0,94.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
20,2020-06-10 11:04:22.489,40.0,39.0,110.0,0.0,0.0,0.0,94.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
21,2020-06-10 11:04:22.556,40.0,39.0,107.0,0.0,0.0,0.0,62.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
22,2020-06-10 11:04:22.691,40.0,39.0,111.0,0.0,0.0,0.0,43.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
23,2020-06-10 11:04:22.793,40.0,39.0,116.0,0.0,0.0,0.0,36.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
24,2020-06-10 11:04:22.963,17.0,31.0,107.0,0.0,0.0,0.0,23.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
25,2020-06-10 11:04:23.18,17.0,31.0,107.0,0.0,0.0,0.0,23.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
26,2020-06-10 11:04:23.81,5.0,31.0,114.0,0.0,0.0,0.0,31.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
27,2020-06-10 11:04:23.209,0.0,31.0,108.0,0.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
28,2020-06-10 11:04:23.320,0.0,31.0,101.0,0.0,0.0,0.0,28.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
29,2020-06-10 11:04:23.461,0.0,31.0,104.0,0.0,0.0,0.0,19.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
30,2020-06-10 11:04:23.522,0.0,31.0,104.0,0.0,0.0,0.0,19.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
31,2020-06-10 11:04:23.580,0.0,31.0,108.0,0.0,0.0,0.0,19.0,0.0,20.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
32,2020-06-10 11:04:23.711,0.0,25.0,104.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
33,2020-06-10 11:04:23.784,0.0,13.0,107.0,0.0,0.0,55.0,19.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
34,2020-06-10 11:04:23.961,0.0,0.0,104.0,0.0,0.0,92.0,19.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
35,2020-06-10 11:04:23.973,0.0,0.0,114.0,0.0,0.0,83.0,19.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
36,2020-06-10 11:04:24.216,0.0,0.0,107.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
37,2020-06-10 11:04:24.266,0.0,0.0,107.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
38,2020-06-10 11:04:24.277,0.0,0.0,112.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
39,2020-06-10 11:04:24.509,0.0,0.0,107.0,0.0,0.0,82.0,35.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
40,2020-06-10 11:04:24.514,0.0,0.0,107.0,0.0,0.0,82.0,35.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
41,2020-06-10 11:04:24.626,0.0,0.0,107.0,0.0,0.0,80.0,61.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
42,2020-06-10 11:04:24.716,0.0,0.0,113.0,0.0,0.0,67.0,79.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
43,2020-06-10 11:04:24.810,0.0,0.0,115.0,0.0,0.0,67.0,81.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
44,2020-06-10 11:04:24.961,0.0,0.0,104.0,0.0,0.0,36.0,88.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
45,2020-06-10 11:04:24.982,0.0,0.0,108.0,0.0,0.0,36.0,88.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
46,2020-06-10 11:04:25.220,0.0,0.0,104.0,0.0,0.0,29.0,65.0,0.0,24.0,0.0,0.0,30.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
47,2020-06-10 11:04:25.271,0.0,0.0,104.0,0.0,0.0,29.0,64.0,0.0,25.0,0.0,0.0,31.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
48,2020-06-10 11:04:25.288,0.0,0.0,111.0,0.0,0.0,29.0,58.0,0.0,26.0,0.0,0.0,32.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
49,2020-06-10 11:04:25.466,0.0,0.0,100.0,0.0,0.0,29.0,36.0,0.0,26.0,0.0,0.0,32.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
50,2020-06-10 11:04:25.484,0.0,0.0,101.0,0.0,0.0,29.0,35.0,0.0,26.0,0.0,0.0,33.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
51,2020-06-10 11:04:25.710,0.0,0.0,116.0,0.0,0.0,29.0,27.0,0.0,26.0,0.0,0.0,34.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
52,2020-06-10 11:04:25.764,0.0,0.0,101.0,0.0,0.0,29.0,26.0,0.0,26.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
53,2020-06-10 11:04:25.781,0.0,0.0,109.0,0.0,0.0,29.0,20.0,0.0,26.0,0.0,0.0,36.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
54,2020-06-10 11:04:25.963,0.0,0.0,105.0,0.0,0.0,29.0,20.0,0.0,7.0,0.0,0.0,37.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
55,2020-06-10 11:04:26.68,0.0,0.0,105.0,0.0,0.0,29.0,20.0,0.0,1.0,0.0,0.0,37.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
56,2020-06-10 11:04:26.212,0.0,0.0,112.0,0.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,38.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
57,2020-06-10 11:04:26.267,0.0,0.0,106.0,0.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,130.0
58,2020-06-10 11:04:26.365,0.0,0.0,107.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,41.0,30.0,5.0,30.0,101.0,5.0,0.0,1.0
59,2020-06-10 11:04:26.466,0.0,0.0,111.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,42.0,30.0,5.0,30.0,101.0,5.0,0.0,1.0
60,2020-06-10 11:04:26.561,0.0,0.0,111.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
61,2020-06-10 11:04:26.714,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
62,2020-06-10 11:04:26.764,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
63,2020-06-10 11:04:26.864,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,40.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
64,2020-06-10 11:04:26.962,0.0,0.0,104.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,40.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
65,2020-06-10 11:04:27.27,0.0,0.0,108.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,40.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
66,2020-06-10 11:04:27.213,0.0,0.0,105.0,0.0,0.0,0.0,25.0,0.0,40.0,0.0,0.0,40.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
67,2020-06-10 11:04:27.228,0.0,0.0,108.0,0.0,0.0,0.0,25.0,0.0,41.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
68,2020-06-10 11:04:27.463,0.0,0.0,112.0,0.0,0.0,0.0,25.0,0.0,47.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
69,2020-06-10 11:04:27.515,0.0,0.0,104.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
70,2020-06-10 11:04:27.533,0.0,0.0,107.0,0.0,0.0,1.0,25.0,0.0,53.0,0.0,0.0,38.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
71,2020-06-10 11:04:27.737,0.0,0.0,108.0,0.0,0.0,10.0,13.0,0.0,54.0,0.0,0.0,38.0,30.0,5.0,30.0,101.0,5.0,0.0,10.0
72,2020-06-10 11:04:27.758,0.0,0.0,104.0,0.0,0.0,10.0,12.0,0.0,54.0,0.0,0.0,38.0,30.0,5.0,30.0,101.0,5.0,0.0,1.0
73,2020-06-10 11:04:27.869,0.0,0.0,116.0,0.0,0.0,10.0,5.0,0.0,54.0,0.0,0.0,37.0,30.0,5.0,30.0,101.0,5.0,0.0,1.0
74,2020-06-10 11:04:28.30,0.0,0.0,105.0,0.0,0.0,10.0,0.0,0.0,53.0,0.0,0.0,37.0,30.0,5.0,30.0,101.0,5.0,0.0,1.0
75,2020-06-10 11:04:28.33,0.0,0.0,118.0,0.0,0.0,10.0,0.0,0.0,52.0,0.0,0.0,36.0,30.0,5.0,30.0,101.0,5.0,0.0,0.0
76,2020-06-10 11:04:28.110,0.0,0.0,108.0,0.0,0.0,10.0,0.0,0.0,43.0,0.0,0.0,36.0,30.0,5.0,30.0,101.0,5.0,0.0,0.0
77,2020-06-10 11:04:28.290,0.0,0.0,110.0,0.0,0.0,10.0,5.0,0.0,40.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,0.0
78,2020-06-10 11:04:28.395,0.0,0.0,111.0,0.0,0.0,7.0,5.0,0.0,40.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,2.0
79,2020-06-10 11:04:28.564,0.0,0.0,113.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,2.0
80,2020-06-10 11:04:28.618,0.0,0.0,111.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,20.0
81,2020-06-10 11:04:28.675,0.0,0.0,106.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,34.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
82,2020-06-10 11:04:28.842,0.0,0.0,109.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,35.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
83,2020-06-10 11:04:28.888,0.0,0.0,109.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,39.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
84,2020-06-10 11:04:28.987,0.0,0.0,106.0,0.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,41.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
85,2020-06-10 11:04:29.110,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,42.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
86,2020-06-10 11:04:29.131,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,43.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
87,2020-06-10 11:04:29.394,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
88,2020-06-10 11:04:29.432,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,46.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
89,2020-06-10 11:04:29.440,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
90,2020-06-10 11:04:29.575,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
91,2020-06-10 11:04:29.665,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
92,2020-06-10 11:04:29.786,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,53.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
93,2020-06-10 11:04:29.945,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
94,2020-06-10 11:04:29.950,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,56.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
95,2020-06-10 11:04:30.40,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,57.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
96,2020-06-10 11:04:30.212,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,58.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
97,2020-06-10 11:04:30.325,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,60.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
98,2020-06-10 11:04:30.491,0.0,0.0,108.0,0.0,0.0,0.0,7.0,0.0,134.0,0.0,0.0,60.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
99,2020-06-10 11:04:30.540,0.0,0.0,108.0,0.0,0.0,0.0,7.0,0.0,134.0,0.0,0.0,60.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
100,2020-06-10 11:04:30.557,0.0,0.0,105.0,0.0,0.0,0.0,13.0,0.0,142.0,0.0,0.0,61.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
101,2020-06-10 11:04:30.778,0.0,0.0,107.0,0.0,0.0,0.0,14.0,0.0,168.0,0.0,0.0,61.0,30.0,5.0,30.0,101.0,5.0,0.0,200.0
102,2020-06-10 11:04:30.815,0.0,0.0,105.0,0.0,0.0,0.0,14.0,0.0,168.0,0.0,0.0,61.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
103,2020-06-10 11:04:30.873,75.0,0.0,116.0,0.0,0.0,0.0,14.0,0.0,169.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
104,2020-06-10 11:04:31.39,182.0,0.0,105.0,0.0,0.0,0.0,14.0,0.0,183.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
105,2020-06-10 11:04:31.56,187.0,0.0,106.0,0.0,0.0,0.0,14.0,0.0,183.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
106,2020-06-10 11:04:31.312,230.0,0.0,110.0,0.0,0.0,0.0,8.0,0.0,186.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
107,2020-06-10 11:04:31.377,230.0,0.0,111.0,0.0,0.0,0.0,7.0,0.0,187.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
108,2020-06-10 11:04:31.382,237.0,0.0,106.0,0.0,0.0,0.0,1.0,0.0,188.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
109,2020-06-10 11:04:31.597,237.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
110,2020-06-10 11:04:31.636,237.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
111,2020-06-10 11:04:31.694,239.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,62.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
112,2020-06-10 11:04:31.862,262.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,63.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
113,2020-06-10 11:04:31.880,263.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,63.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
114,2020-06-10 11:04:32.137,283.0,190.0,109.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,63.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
115,2020-06-10 11:04:32.190,283.0,190.0,109.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,64.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
116,2020-06-10 11:04:32.207,287.0,217.0,104.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,64.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
117,2020-06-10 11:04:32.419,295.0,271.0,108.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,65.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
118,2020-06-10 11:04:32.427,294.0,274.0,110.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
119,2020-06-10 11:04:32.494,296.0,289.0,111.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,66.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
120,2020-06-10 11:04:32.693,305.0,271.0,106.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,68.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
121,2020-06-10 11:04:32.736,305.0,271.0,106.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,70.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
122,2020-06-10 11:04:32.795,315.0,260.0,105.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,71.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
123,2020-06-10 11:04:32.961,336.0,235.0,107.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,73.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
124,2020-06-10 11:04:33.35,350.0,226.0,110.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,74.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
125,2020-06-10 11:04:33.246,361.0,298.0,106.0,0.0,0.0,0.0,80.0,0.0,245.0,0.0,0.0,72.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
126,2020-06-10 11:04:33.288,361.0,298.0,106.0,0.0,0.0,0.0,80.0,0.0,245.0,0.0,0.0,72.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
127,2020-06-10 11:04:33.308,357.0,307.0,105.0,0.0,0.0,0.0,94.0,0.0,251.0,0.0,0.0,72.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
128,2020-06-10 11:04:33.518,343.0,324.0,105.0,0.0,0.0,0.0,148.0,0.0,258.0,0.0,0.0,70.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
129,2020-06-10 11:04:33.566,343.0,325.0,106.0,0.0,0.0,0.0,152.0,0.0,258.0,0.0,0.0,70.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
130,2020-06-10 11:04:33.626,335.0,336.0,106.0,0.0,0.0,0.0,167.0,0.0,258.0,0.0,0.0,69.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
131,2020-06-10 11:04:33.788,318.0,336.0,113.0,0.0,0.0,0.0,186.0,0.0,122.0,0.0,0.0,69.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
132,2020-06-10 11:04:33.800,318.0,336.0,113.0,0.0,0.0,0.0,186.0,0.0,122.0,0.0,0.0,68.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
133,2020-06-10 11:04:34.63,293.0,293.0,105.0,0.0,0.0,0.0,192.0,0.0,18.0,0.0,0.0,68.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
134,2020-06-10 11:04:34.120,293.0,293.0,105.0,0.0,0.0,0.0,191.0,0.0,16.0,0.0,0.0,71.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
135,2020-06-10 11:04:34.141,291.0,290.0,105.0,0.0,0.0,0.0,195.0,0.0,13.0,0.0,0.0,72.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
136,2020-06-10 11:04:34.349,309.0,296.0,108.0,0.0,0.0,0.0,194.0,0.0,86.0,0.0,0.0,75.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
137,2020-06-10 11:04:34.398,309.0,296.0,108.0,0.0,0.0,0.0,194.0,0.0,86.0,0.0,0.0,77.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
138,2020-06-10 11:04:34.411,318.0,312.0,108.0,0.0,0.0,0.0,202.0,0.0,98.0,0.0,0.0,78.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
139,2020-06-10 11:04:34.615,352.0,345.0,108.0,0.0,0.0,0.0,195.0,0.0,101.0,0.0,0.0,78.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
140,2020-06-10 11:04:34.638,353.0,347.0,106.0,0.0,0.0,0.0,197.0,0.0,101.0,0.0,0.0,78.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
141,2020-06-10 11:04:34.932,362.0,376.0,106.0,0.0,0.0,0.0,207.0,0.0,115.0,0.0,0.0,79.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
142,2020-06-10 11:04:34.943,362.0,376.0,106.0,0.0,0.0,0.0,207.0,0.0,115.0,0.0,0.0,80.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
143,2020-06-10 11:04:34.954,365.0,374.0,111.0,0.0,0.0,0.0,209.0,0.0,120.0,0.0,0.0,81.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
144,2020-06-10 11:04:35.171,372.0,381.0,107.0,0.0,0.0,0.0,220.0,0.0,140.0,0.0,0.0,81.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
145,2020-06-10 11:04:35.175,370.0,382.0,106.0,0.0,0.0,0.0,220.0,0.0,140.0,0.0,0.0,82.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
146,2020-06-10 11:04:35.244,374.0,385.0,108.0,0.0,0.0,0.0,224.0,0.0,144.0,0.0,0.0,82.0,34.0,5.0,27.0,100.0,5.0,0.0,200.0
